agecat,_id,first_dose_pcttakeup,vacc_date,full_regimen_pcttakeup,ageGroup,,,
80+,5326,82,8-Aug-21,73,80+,,,
80+,5327,82,9-Aug-21,73,80+,,,
80+,5328,82,10-Aug-21,73,80+,,,
80+,5329,82,11-Aug-21,74,80+,,,
80+,5330,83,12-Aug-21,74,80+,,,
80+,5331,83,13-Aug-21,75,80+,,,
80+,5332,83,14-Aug-21,75,80+,,,
80+,5333,83,15-Aug-21,75,80+,,,
80+,5334,83,16-Aug-21,76,80+,,,
80+,5335,83,17-Aug-21,76,80+,,,
80+,5336,84,18-Aug-21,77,80+,,,
80+,5337,84,19-Aug-21,77,80+,,,
80+,5338,84,20-Aug-21,77,80+,,,
80+,5339,84,21-Aug-21,78,80+,,,
80+,5340,84,22-Aug-21,78,80+,,,
80+,5341,84,23-Aug-21,78,80+,,,
80+,5342,84,24-Aug-21,78,80+,,,
80+,5343,85,25-Aug-21,79,80+,,,
80+,5344,85,26-Aug-21,79,80+,,,
80+,5345,85,27-Aug-21,79,80+,,,
80+,5346,85,28-Aug-21,80,80+,,,
80+,5347,85,29-Aug-21,80,80+,,,
80+,5348,85,30-Aug-21,80,80+,,,
80+,5349,85,31-Aug-21,81,80+,,,
80+,5350,86,1-Sep-21,81,80+,,,
80+,5351,86,2-Sep-21,81,80+,,,
80+,5352,86,3-Sep-21,81,80+,,,
80+,5353,86,4-Sep-21,82,80+,,,
80+,5354,86,5-Sep-21,82,80+,,,
80+,5355,87,6-Sep-21,82,80+,,,
80+,5356,87,7-Sep-21,82,80+,,,
80+,5357,87,8-Sep-21,83,80+,,,
80+,5358,87,9-Sep-21,83,80+,,,
80+,5359,87,10-Sep-21,83,80+,,,
80+,5360,87,11-Sep-21,83,80+,,,
80+,5361,87,12-Sep-21,83,80+,,,
80+,5362,88,13-Sep-21,83,80+,,,
80+,5363,88,14-Sep-21,84,80+,,,
80+,5364,88,15-Sep-21,84,80+,,,
80+,5365,88,16-Sep-21,84,80+,,,
80+,5366,88,17-Sep-21,84,80+,,,
80+,5367,89,18-Sep-21,84,80+,,,
80+,5368,89,19-Sep-21,84,80+,,,
80+,5369,89,20-Sep-21,84,80+,,,
80+,5370,89,21-Sep-21,85,80+,,,
80+,5371,89,22-Sep-21,85,80+,,,
80+,5372,89,23-Sep-21,85,80+,,,
80+,5373,89,24-Sep-21,85,80+,,,
80+,5374,89,25-Sep-21,85,80+,,,
80+,5375,89,26-Sep-21,86,80+,,,
80+,5376,89,27-Sep-21,86,80+,,,
80+,5377,90,28-Sep-21,86,80+,,,
80+,5378,90,29-Sep-21,86,80+,,,
80+,5379,90,30-Sep-21,86,80+,,,
80+,5380,90,1-Oct-21,87,80+,,,
80+,5381,90,2-Oct-21,87,80+,,,
80+,5382,90,3-Oct-21,87,80+,,,
80+,5383,90,4-Oct-21,87,80+,,,
80+,5384,90,5-Oct-21,87,80+,,,
80+,5385,90,6-Oct-21,87,80+,,,
80+,5386,90,7-Oct-21,87,80+,,,
80+,5387,90,8-Oct-21,88,80+,,,
80+,5388,90,9-Oct-21,88,80+,,,
80+,5389,90,10-Oct-21,88,80+,,,
80+,5390,91,11-Oct-21,88,80+,,,
80+,5391,91,12-Oct-21,88,80+,,,
80+,5392,91,13-Oct-21,88,80+,,,
80+,5393,91,14-Oct-21,88,80+,,,
80+,5394,91,15-Oct-21,88,80+,,,
80+,5395,91,16-Oct-21,88,80+,,,
80+,5396,91,17-Oct-21,89,80+,,,
80+,5397,91,18-Oct-21,89,80+,,,
80+,5398,91,19-Oct-21,89,80+,,,
80+,5399,91,20-Oct-21,89,80+,,,
80+,5400,91,21-Oct-21,89,80+,,,
80+,5401,91,22-Oct-21,89,80+,,,
80+,5402,91,23-Oct-21,89,80+,,,
80+,5403,91,24-Oct-21,89,80+,,,
80+,5404,92,25-Oct-21,89,80+,,,
80+,5405,92,26-Oct-21,89,80+,,,
80+,5406,92,27-Oct-21,89,80+,,,
80+,5407,92,28-Oct-21,90,80+,,,
80+,5408,92,29-Oct-21,90,80+,,,
80+,5409,92,30-Oct-21,90,80+,,,
80+,5410,92,31-Oct-21,90,80+,,,
80+,5411,92,1-Nov-21,90,80+,,,
80+,5412,92,2-Nov-21,90,80+,,,
80+,5413,92,3-Nov-21,90,80+,,,
80+,5414,92,4-Nov-21,90,80+,,,
80+,5415,92,5-Nov-21,90,80+,,,
80+,5416,92,6-Nov-21,90,80+,,,
80+,5417,92,7-Nov-21,90,80+,,,
80+,5418,92,8-Nov-21,90,80+,,,
80+,5419,92,9-Nov-21,90,80+,,,
80+,5420,92,10-Nov-21,91,80+,,,
80+,5421,92,11-Nov-21,91,80+,,,
80+,5422,92,12-Nov-21,91,80+,,,
80+,5423,92,13-Nov-21,91,80+,,,
80+,5424,93,14-Nov-21,91,80+,,,
80+,5425,93,15-Nov-21,91,80+,,,
80+,5426,93,16-Nov-21,91,80+,,,
80+,5427,93,17-Nov-21,91,80+,,,
80+,5428,93,18-Nov-21,91,80+,,,
80+,5429,93,19-Nov-21,91,80+,,,
80+,5430,93,20-Nov-21,91,80+,,,
80+,5431,93,21-Nov-21,91,80+,,,
80+,5432,93,22-Nov-21,91,80+,,,
80+,5433,93,23-Nov-21,91,80+,,,
80+,5434,93,24-Nov-21,91,80+,,,
80+,5435,93,25-Nov-21,91,80+,,,
80+,5436,93,26-Nov-21,91,80+,,,
80+,5437,93,27-Nov-21,91,80+,,,
80+,5438,93,28-Nov-21,91,80+,,,
80+,5439,93,29-Nov-21,91,80+,,,
80+,5440,94,30-Nov-21,91,80+,,,
80+,5441,94,1-Dec-21,91,80+,,,
80+,5442,94,2-Dec-21,92,80+,,,
80+,5443,94,3-Dec-21,92,80+,,,
80+,5444,94,4-Dec-21,92,80+,,,
80+,5445,94,5-Dec-21,92,80+,,,
80+,5446,94,6-Dec-21,92,80+,,,
80+,5447,94,7-Dec-21,92,80+,,,
80+,5448,94,8-Dec-21,92,80+,,,
80+,5449,94,9-Dec-21,92,80+,,,
80+,5450,94,10-Dec-21,92,80+,,,
80+,5451,94,11-Dec-21,92,80+,,,
80+,5452,94,12-Dec-21,92,80+,,,
80+,5453,94,13-Dec-21,92,80+,,,
80+,5454,94,14-Dec-21,92,80+,,,
80+,5455,94,15-Dec-21,92,80+,,,
80+,5456,94,16-Dec-21,92,80+,,,
80+,5457,94,17-Dec-21,92,80+,,,
80+,5458,94,18-Dec-21,92,80+,,,
80+,5459,94,19-Dec-21,93,80+,,,
80+,5460,94,20-Dec-21,93,80+,,,
80+,5461,94,21-Dec-21,93,80+,,,
80+,5462,94,22-Dec-21,93,80+,,,
80+,5463,94,23-Dec-21,93,80+,,,
80+,5464,94,24-Dec-21,93,80+,,,
80+,5465,94,25-Dec-21,93,80+,,,
80+,5466,94,26-Dec-21,93,80+,,,
80+,5467,94,27-Dec-21,93,80+,,,
80+,5468,94,28-Dec-21,93,80+,,,
80+,5469,94,29-Dec-21,93,80+,,,
80+,5470,94,30-Dec-21,93,80+,,,
80+,5471,94,31-Dec-21,93,80+,,,
80+,5472,94,1-Jan-22,93,80+,,,
80+,5473,94,2-Jan-22,93,80+,,,
80+,5474,94,3-Jan-22,93,80+,,,
80+,5475,94,4-Jan-22,93,80+,,,
80+,5476,94,5-Jan-22,93,80+,,,
80+,5477,94,6-Jan-22,93,80+,,,
80+,5478,94,7-Jan-22,93,80+,,,
80+,5479,94,8-Jan-22,93,80+,,,
80+,5480,94,9-Jan-22,93,80+,,,
80+,5481,94,10-Jan-22,93,80+,,,
80+,5482,94,11-Jan-22,93,80+,,,
80+,5483,94,12-Jan-22,93,80+,,,
80+,5484,94,13-Jan-22,93,80+,,,
20-29,1301,2,23-Jan-21,0,20-29,,,
20-29,1302,2,24-Jan-21,0,20-29,,,
20-29,1303,2,25-Jan-21,0,20-29,,,
20-29,1304,2,26-Jan-21,0,20-29,,,
20-29,1305,3,27-Jan-21,0,20-29,,,
20-29,1306,3,28-Jan-21,0,20-29,,,
20-29,1307,3,29-Jan-21,0,20-29,,,
20-29,1308,4,30-Jan-21,0,20-29,,,
20-29,1309,4,31-Jan-21,0,20-29,,,
20-29,1310,4,1-Feb-21,0,20-29,,,
20-29,1311,4,2-Feb-21,0,20-29,,,
20-29,1312,5,3-Feb-21,0,20-29,,,
20-29,1313,5,4-Feb-21,0,20-29,,,
20-29,1314,5,5-Feb-21,0,20-29,,,
20-29,1315,5,6-Feb-21,0,20-29,,,
20-29,1316,5,7-Feb-21,0,20-29,,,
30-39,1938,2,22-Jan-21,0,30-39,,,
30-39,1939,2,23-Jan-21,0,30-39,,,
30-39,1940,2,24-Jan-21,0,30-39,,,
30-39,1941,2,25-Jan-21,0,30-39,,,
30-39,1942,3,26-Jan-21,0,30-39,,,
30-39,1943,3,27-Jan-21,0,30-39,,,
30-39,1944,3,28-Jan-21,0,30-39,,,
30-39,1945,4,29-Jan-21,0,30-39,,,
30-39,1946,4,30-Jan-21,0,30-39,,,
30-39,1947,4,31-Jan-21,0,30-39,,,
30-39,1948,4,1-Feb-21,0,30-39,,,
30-39,1949,4,2-Feb-21,0,30-39,,,
30-39,1950,4,3-Feb-21,0,30-39,,,
30-39,1951,5,4-Feb-21,0,30-39,,,
40-49,2576,2,22-Jan-21,0,40-49,,,
40-49,2577,2,23-Jan-21,0,40-49,,,
40-49,2578,2,24-Jan-21,0,40-49,,,
40-49,2579,2,25-Jan-21,0,40-49,,,
40-49,2580,2,26-Jan-21,0,40-49,,,
40-49,2581,3,27-Jan-21,0,40-49,,,
40-49,2582,3,28-Jan-21,0,40-49,,,
40-49,2583,3,29-Jan-21,0,40-49,,,
40-49,2584,3,30-Jan-21,0,40-49,,,
40-49,2585,4,31-Jan-21,0,40-49,,,
40-49,2586,4,1-Feb-21,0,40-49,,,
40-49,2587,4,2-Feb-21,0,40-49,,,
40-49,2588,4,3-Feb-21,0,40-49,,,
40-49,2589,4,4-Feb-21,0,40-49,,,
40-49,2590,5,5-Feb-21,0,40-49,,,
5-Nov,364,2,28-Dec-21,0,5-Nov,,,
5-Nov,365,3,29-Dec-21,0,5-Nov,,,
5-Nov,366,4,30-Dec-21,0,5-Nov,,,
5-Nov,367,5,31-Dec-21,0,5-Nov,,,
5-Nov,368,5,1-Jan-22,0,5-Nov,,,
5-Nov,369,7,2-Jan-22,0,5-Nov,,,
5-Nov,370,9,3-Jan-22,0,5-Nov,,,
5-Nov,371,10,4-Jan-22,0,5-Nov,,,
5-Nov,372,10,5-Jan-22,0,5-Nov,,,
5-Nov,373,12,6-Jan-22,0,5-Nov,,,
5-Nov,374,14,7-Jan-22,0,5-Nov,,,
5-Nov,375,17,8-Jan-22,0,5-Nov,,,
5-Nov,376,20,9-Jan-22,0,5-Nov,,,
5-Nov,377,21,10-Jan-22,0,5-Nov,,,
5-Nov,378,22,11-Jan-22,0,5-Nov,,,
5-Nov,379,23,12-Jan-22,0,5-Nov,,,
5-Nov,380,25,13-Jan-22,0,5-Nov,,,
5-Nov,381,28,14-Jan-22,0,5-Nov,,,
5-Nov,382,31,15-Jan-22,0,5-Nov,,,
5-Nov,383,33,16-Jan-22,0,5-Nov,,,
5-Nov,384,34,17-Jan-22,0,5-Nov,,,
50-59,3214,2,22-Jan-21,0,50-59,,,
50-59,3215,2,23-Jan-21,0,50-59,,,
50-59,3216,2,24-Jan-21,0,50-59,,,
50-59,3217,2,25-Jan-21,0,50-59,,,
50-59,3218,2,26-Jan-21,0,50-59,,,
50-59,3219,3,27-Jan-21,0,50-59,,,
50-59,3220,3,28-Jan-21,0,50-59,,,
50-59,3221,3,29-Jan-21,0,50-59,,,
50-59,3222,3,30-Jan-21,0,50-59,,,
50-59,3223,3,31-Jan-21,0,50-59,,,
50-59,3224,4,1-Feb-21,0,50-59,,,
50-59,3225,4,2-Feb-21,0,50-59,,,
50-59,3226,4,3-Feb-21,0,50-59,,,
50-59,3227,4,4-Feb-21,0,50-59,,,
60-69,3856,2,26-Jan-21,0,60-69,,,
60-69,3857,2,27-Jan-21,0,60-69,,,
60-69,3858,2,28-Jan-21,0,60-69,,,
60-69,3859,2,29-Jan-21,0,60-69,,,
60-69,3860,2,30-Jan-21,0,60-69,,,
60-69,3861,2,31-Jan-21,0,60-69,,,
60-69,3862,2,1-Feb-21,0,60-69,,,
60-69,3863,3,2-Feb-21,0,60-69,,,
60-69,3864,3,3-Feb-21,0,60-69,,,
60-69,3865,3,4-Feb-21,0,60-69,,,
60-69,3866,3,5-Feb-21,0,60-69,,,
60-69,3867,3,6-Feb-21,0,60-69,,,
60-69,3868,3,7-Feb-21,0,60-69,,,
60-69,3869,3,8-Feb-21,0,60-69,,,
70-79,4500,2,1-Feb-21,0,70-79,,,
70-79,4501,2,2-Feb-21,0,70-79,,,
70-79,4502,2,3-Feb-21,0,70-79,,,
70-79,4503,2,4-Feb-21,0,70-79,,,
70-79,4504,2,5-Feb-21,0,70-79,,,
70-79,4505,2,6-Feb-21,0,70-79,,,
70-79,4506,2,7-Feb-21,0,70-79,,,
70-79,4507,2,8-Feb-21,0,70-79,,,
70-79,4508,3,9-Feb-21,0,70-79,,,
70-79,4509,3,10-Feb-21,0,70-79,,,
70-79,4510,3,11-Feb-21,0,70-79,,,
70-79,4511,3,12-Feb-21,0,70-79,,,
70-79,4512,3,13-Feb-21,0,70-79,,,
70-79,4513,3,14-Feb-21,0,70-79,,,
70-79,4514,3,15-Feb-21,0,70-79,,,
70-79,4515,3,16-Feb-21,0,70-79,,,
80+,5153,2,16-Feb-21,0,80+,,,
80+,5154,2,17-Feb-21,0,80+,,,
80+,5155,2,18-Feb-21,0,80+,,,
80+,5156,2,19-Feb-21,0,80+,,,
80+,5157,2,20-Feb-21,0,80+,,,
80+,5158,2,21-Feb-21,0,80+,,,
80+,5159,3,22-Feb-21,0,80+,,,
80+,5160,4,23-Feb-21,0,80+,,,
Dec-19,691,1,20-Feb-21,0,Dec-19,,,
Dec-19,692,1,21-Feb-21,0,Dec-19,,,
Dec-19,693,1,22-Feb-21,0,Dec-19,,,
Dec-19,694,1,23-Feb-21,0,Dec-19,,,
Dec-19,695,1,24-Feb-21,0,Dec-19,,,
Dec-19,696,1,25-Feb-21,0,Dec-19,,,
Dec-19,697,1,26-Feb-21,0,Dec-19,,,
Dec-19,698,1,27-Feb-21,0,Dec-19,,,
Dec-19,699,1,28-Feb-21,0,Dec-19,,,
Dec-19,700,1,1-Mar-21,0,Dec-19,,,
Dec-19,701,1,2-Mar-21,0,Dec-19,,,
Dec-19,702,1,3-Mar-21,0,Dec-19,,,
Dec-19,703,1,4-Mar-21,0,Dec-19,,,
Dec-19,704,1,5-Mar-21,0,Dec-19,,,
Dec-19,705,1,6-Mar-21,0,Dec-19,,,
Dec-19,706,1,7-Mar-21,0,Dec-19,,,
Dec-19,707,1,8-Mar-21,0,Dec-19,,,
Dec-19,708,1,9-Mar-21,0,Dec-19,,,
Dec-19,709,1,10-Mar-21,0,Dec-19,,,
Dec-19,710,1,11-Mar-21,0,Dec-19,,,
Dec-19,711,1,12-Mar-21,0,Dec-19,,,
Dec-19,712,1,13-Mar-21,0,Dec-19,,,
Dec-19,713,1,14-Mar-21,0,Dec-19,,,
Dec-19,714,1,15-Mar-21,0,Dec-19,,,
Dec-19,715,1,16-Mar-21,0,Dec-19,,,
Dec-19,716,1,17-Mar-21,0,Dec-19,,,
Dec-19,717,1,18-Mar-21,0,Dec-19,,,
20-29,1295,1,17-Jan-21,0,20-29,,,
20-29,1296,1,18-Jan-21,0,20-29,,,
20-29,1297,1,19-Jan-21,0,20-29,,,
20-29,1298,1,20-Jan-21,0,20-29,,,
20-29,1299,1,21-Jan-21,0,20-29,,,
20-29,1300,1,22-Jan-21,0,20-29,,,
30-39,1931,1,15-Jan-21,0,30-39,,,
30-39,1932,1,16-Jan-21,0,30-39,,,
30-39,1933,1,17-Jan-21,0,30-39,,,
30-39,1934,1,18-Jan-21,0,30-39,,,
30-39,1935,1,19-Jan-21,0,30-39,,,
30-39,1936,1,20-Jan-21,0,30-39,,,
30-39,1937,1,21-Jan-21,0,30-39,,,
40-49,2569,1,15-Jan-21,0,40-49,,,
40-49,2570,1,16-Jan-21,0,40-49,,,
40-49,2571,1,17-Jan-21,0,40-49,,,
40-49,2572,1,18-Jan-21,0,40-49,,,
40-49,2573,1,19-Jan-21,0,40-49,,,
40-49,2574,1,20-Jan-21,0,40-49,,,
40-49,2575,1,21-Jan-21,0,40-49,,,
5-Nov,363,1,27-Dec-21,0,5-Nov,,,
50-59,3207,1,15-Jan-21,0,50-59,,,
50-59,3208,1,16-Jan-21,0,50-59,,,
50-59,3209,1,17-Jan-21,0,50-59,,,
50-59,3210,1,18-Jan-21,0,50-59,,,
50-59,3211,1,19-Jan-21,0,50-59,,,
50-59,3212,1,20-Jan-21,0,50-59,,,
50-59,3213,1,21-Jan-21,0,50-59,,,
60-69,3849,1,19-Jan-21,0,60-69,,,
60-69,3850,1,20-Jan-21,0,60-69,,,
60-69,3851,1,21-Jan-21,0,60-69,,,
60-69,3852,1,22-Jan-21,0,60-69,,,
60-69,3853,1,23-Jan-21,0,60-69,,,
60-69,3854,1,24-Jan-21,0,60-69,,,
60-69,3855,1,25-Jan-21,0,60-69,,,
70-79,4491,1,23-Jan-21,0,70-79,,,
70-79,4492,1,24-Jan-21,0,70-79,,,
70-79,4493,1,25-Jan-21,0,70-79,,,
70-79,4494,1,26-Jan-21,0,70-79,,,
70-79,4495,1,27-Jan-21,0,70-79,,,
70-79,4496,1,28-Jan-21,0,70-79,,,
70-79,4497,1,29-Jan-21,0,70-79,,,
70-79,4498,1,30-Jan-21,0,70-79,,,
70-79,4499,1,31-Jan-21,0,70-79,,,
80+,5140,1,3-Feb-21,0,80+,,,
80+,5141,1,4-Feb-21,0,80+,,,
80+,5142,1,5-Feb-21,0,80+,,,
80+,5143,1,6-Feb-21,0,80+,,,
80+,5144,1,7-Feb-21,0,80+,,,
80+,5145,1,8-Feb-21,0,80+,,,
80+,5146,1,9-Feb-21,0,80+,,,
80+,5147,1,10-Feb-21,0,80+,,,
80+,5148,1,11-Feb-21,0,80+,,,
80+,5149,1,12-Feb-21,0,80+,,,
80+,5150,1,13-Feb-21,0,80+,,,
80+,5151,1,14-Feb-21,0,80+,,,
80+,5152,1,15-Feb-21,0,80+,,,
Dec-19,639,0,30-Dec-20,0,Dec-19,,,
Dec-19,640,0,31-Dec-20,0,Dec-19,,,
Dec-19,641,0,1-Jan-21,0,Dec-19,,,
Dec-19,642,0,2-Jan-21,0,Dec-19,,,
Dec-19,643,0,3-Jan-21,0,Dec-19,,,
Dec-19,644,0,4-Jan-21,0,Dec-19,,,
Dec-19,645,0,5-Jan-21,0,Dec-19,,,
Dec-19,646,0,6-Jan-21,0,Dec-19,,,
Dec-19,647,0,7-Jan-21,0,Dec-19,,,
Dec-19,648,0,8-Jan-21,0,Dec-19,,,
Dec-19,649,0,9-Jan-21,0,Dec-19,,,
Dec-19,650,0,10-Jan-21,0,Dec-19,,,
Dec-19,651,0,11-Jan-21,0,Dec-19,,,
Dec-19,652,0,12-Jan-21,0,Dec-19,,,
Dec-19,653,0,13-Jan-21,0,Dec-19,,,
Dec-19,654,0,14-Jan-21,0,Dec-19,,,
Dec-19,655,0,15-Jan-21,0,Dec-19,,,
Dec-19,656,0,16-Jan-21,0,Dec-19,,,
Dec-19,657,0,17-Jan-21,0,Dec-19,,,
Dec-19,658,0,18-Jan-21,0,Dec-19,,,
Dec-19,659,0,19-Jan-21,0,Dec-19,,,
Dec-19,660,0,20-Jan-21,0,Dec-19,,,
Dec-19,661,0,21-Jan-21,0,Dec-19,,,
Dec-19,662,0,22-Jan-21,0,Dec-19,,,
Dec-19,663,0,23-Jan-21,0,Dec-19,,,
Dec-19,664,0,24-Jan-21,0,Dec-19,,,
Dec-19,665,0,25-Jan-21,0,Dec-19,,,
Dec-19,666,0,26-Jan-21,0,Dec-19,,,
Dec-19,667,0,27-Jan-21,0,Dec-19,,,
Dec-19,668,0,28-Jan-21,0,Dec-19,,,
Dec-19,669,0,29-Jan-21,0,Dec-19,,,
Dec-19,670,0,30-Jan-21,0,Dec-19,,,
Dec-19,671,0,31-Jan-21,0,Dec-19,,,
Dec-19,672,0,1-Feb-21,0,Dec-19,,,
Dec-19,673,0,2-Feb-21,0,Dec-19,,,
Dec-19,674,0,3-Feb-21,0,Dec-19,,,
Dec-19,675,0,4-Feb-21,0,Dec-19,,,
Dec-19,676,0,5-Feb-21,0,Dec-19,,,
Dec-19,677,0,6-Feb-21,0,Dec-19,,,
Dec-19,678,0,7-Feb-21,0,Dec-19,,,
Dec-19,679,0,8-Feb-21,0,Dec-19,,,
Dec-19,680,0,9-Feb-21,0,Dec-19,,,
Dec-19,681,0,10-Feb-21,0,Dec-19,,,
Dec-19,682,0,11-Feb-21,0,Dec-19,,,
Dec-19,683,0,12-Feb-21,0,Dec-19,,,
Dec-19,684,0,13-Feb-21,0,Dec-19,,,
Dec-19,685,0,14-Feb-21,0,Dec-19,,,
Dec-19,686,0,15-Feb-21,0,Dec-19,,,
Dec-19,687,0,16-Feb-21,0,Dec-19,,,
Dec-19,688,0,17-Feb-21,0,Dec-19,,,
Dec-19,689,0,18-Feb-21,0,Dec-19,,,
Dec-19,690,0,19-Feb-21,0,Dec-19,,,
20-29,1277,0,30-Dec-20,0,20-29,,,
20-29,1278,0,31-Dec-20,0,20-29,,,
20-29,1279,0,1-Jan-21,0,20-29,,,
20-29,1280,0,2-Jan-21,0,20-29,,,
20-29,1281,0,3-Jan-21,0,20-29,,,
20-29,1282,0,4-Jan-21,0,20-29,,,
20-29,1283,0,5-Jan-21,0,20-29,,,
20-29,1284,0,6-Jan-21,0,20-29,,,
20-29,1285,0,7-Jan-21,0,20-29,,,
20-29,1286,0,8-Jan-21,0,20-29,,,
20-29,1287,0,9-Jan-21,0,20-29,,,
20-29,1288,0,10-Jan-21,0,20-29,,,
20-29,1289,0,11-Jan-21,0,20-29,,,
20-29,1290,0,12-Jan-21,0,20-29,,,
20-29,1291,0,13-Jan-21,0,20-29,,,
20-29,1292,0,14-Jan-21,0,20-29,,,
20-29,1293,0,15-Jan-21,0,20-29,,,
20-29,1294,0,16-Jan-21,0,20-29,,,
30-39,1915,0,30-Dec-20,0,30-39,,,
30-39,1916,0,31-Dec-20,0,30-39,,,
30-39,1917,0,1-Jan-21,0,30-39,,,
30-39,1918,0,2-Jan-21,0,30-39,,,
30-39,1919,0,3-Jan-21,0,30-39,,,
30-39,1920,0,4-Jan-21,0,30-39,,,
30-39,1921,0,5-Jan-21,0,30-39,,,
30-39,1922,0,6-Jan-21,0,30-39,,,
30-39,1923,0,7-Jan-21,0,30-39,,,
30-39,1924,0,8-Jan-21,0,30-39,,,
30-39,1925,0,9-Jan-21,0,30-39,,,
30-39,1926,0,10-Jan-21,0,30-39,,,
30-39,1927,0,11-Jan-21,0,30-39,,,
30-39,1928,0,12-Jan-21,0,30-39,,,
30-39,1929,0,13-Jan-21,0,30-39,,,
30-39,1930,0,14-Jan-21,0,30-39,,,
40-49,2553,0,30-Dec-20,0,40-49,,,
40-49,2554,0,31-Dec-20,0,40-49,,,
40-49,2555,0,1-Jan-21,0,40-49,,,
40-49,2556,0,2-Jan-21,0,40-49,,,
40-49,2557,0,3-Jan-21,0,40-49,,,
40-49,2558,0,4-Jan-21,0,40-49,,,
40-49,2559,0,5-Jan-21,0,40-49,,,
40-49,2560,0,6-Jan-21,0,40-49,,,
40-49,2561,0,7-Jan-21,0,40-49,,,
40-49,2562,0,8-Jan-21,0,40-49,,,
40-49,2563,0,9-Jan-21,0,40-49,,,
40-49,2564,0,10-Jan-21,0,40-49,,,
40-49,2565,0,11-Jan-21,0,40-49,,,
40-49,2566,0,12-Jan-21,0,40-49,,,
40-49,2567,0,13-Jan-21,0,40-49,,,
40-49,2568,0,14-Jan-21,0,40-49,,,
50-59,3191,0,30-Dec-20,0,50-59,,,
50-59,3192,0,31-Dec-20,0,50-59,,,
50-59,3193,0,1-Jan-21,0,50-59,,,
50-59,3194,0,2-Jan-21,0,50-59,,,
50-59,3195,0,3-Jan-21,0,50-59,,,
50-59,3196,0,4-Jan-21,0,50-59,,,
50-59,3197,0,5-Jan-21,0,50-59,,,
50-59,3198,0,6-Jan-21,0,50-59,,,
50-59,3199,0,7-Jan-21,0,50-59,,,
50-59,3200,0,8-Jan-21,0,50-59,,,
50-59,3201,0,9-Jan-21,0,50-59,,,
50-59,3202,0,10-Jan-21,0,50-59,,,
50-59,3203,0,11-Jan-21,0,50-59,,,
50-59,3204,0,12-Jan-21,0,50-59,,,
50-59,3205,0,13-Jan-21,0,50-59,,,
50-59,3206,0,14-Jan-21,0,50-59,,,
60-69,3829,0,30-Dec-20,0,60-69,,,
60-69,3830,0,31-Dec-20,0,60-69,,,
60-69,3831,0,1-Jan-21,0,60-69,,,
60-69,3832,0,2-Jan-21,0,60-69,,,
60-69,3833,0,3-Jan-21,0,60-69,,,
60-69,3834,0,4-Jan-21,0,60-69,,,
60-69,3835,0,5-Jan-21,0,60-69,,,
60-69,3836,0,6-Jan-21,0,60-69,,,
60-69,3837,0,7-Jan-21,0,60-69,,,
60-69,3838,0,8-Jan-21,0,60-69,,,
60-69,3839,0,9-Jan-21,0,60-69,,,
60-69,3840,0,10-Jan-21,0,60-69,,,
60-69,3841,0,11-Jan-21,0,60-69,,,
60-69,3842,0,12-Jan-21,0,60-69,,,
60-69,3843,0,13-Jan-21,0,60-69,,,
60-69,3844,0,14-Jan-21,0,60-69,,,
60-69,3845,0,15-Jan-21,0,60-69,,,
60-69,3846,0,16-Jan-21,0,60-69,,,
60-69,3847,0,17-Jan-21,0,60-69,,,
60-69,3848,0,18-Jan-21,0,60-69,,,
70-79,4467,0,30-Dec-20,0,70-79,,,
70-79,4468,0,31-Dec-20,0,70-79,,,
70-79,4469,0,1-Jan-21,0,70-79,,,
70-79,4470,0,2-Jan-21,0,70-79,,,
70-79,4471,0,3-Jan-21,0,70-79,,,
70-79,4472,0,4-Jan-21,0,70-79,,,
70-79,4473,0,5-Jan-21,0,70-79,,,
70-79,4474,0,6-Jan-21,0,70-79,,,
70-79,4475,0,7-Jan-21,0,70-79,,,
70-79,4476,0,8-Jan-21,0,70-79,,,
70-79,4477,0,9-Jan-21,0,70-79,,,
70-79,4478,0,10-Jan-21,0,70-79,,,
70-79,4479,0,11-Jan-21,0,70-79,,,
70-79,4480,0,12-Jan-21,0,70-79,,,
70-79,4481,0,13-Jan-21,0,70-79,,,
70-79,4482,0,14-Jan-21,0,70-79,,,
70-79,4483,0,15-Jan-21,0,70-79,,,
70-79,4484,0,16-Jan-21,0,70-79,,,
70-79,4485,0,17-Jan-21,0,70-79,,,
70-79,4486,0,18-Jan-21,0,70-79,,,
70-79,4487,0,19-Jan-21,0,70-79,,,
70-79,4488,0,20-Jan-21,0,70-79,,,
70-79,4489,0,21-Jan-21,0,70-79,,,
70-79,4490,0,22-Jan-21,0,70-79,,,
80+,5105,0,30-Dec-20,0,80+,,,
80+,5106,0,31-Dec-20,0,80+,,,
80+,5107,0,1-Jan-21,0,80+,,,
80+,5108,0,2-Jan-21,0,80+,,,
80+,5109,0,3-Jan-21,0,80+,,,
80+,5110,0,4-Jan-21,0,80+,,,
80+,5111,0,5-Jan-21,0,80+,,,
80+,5112,0,6-Jan-21,0,80+,,,
80+,5113,0,7-Jan-21,0,80+,,,
80+,5114,0,8-Jan-21,0,80+,,,
80+,5115,0,9-Jan-21,0,80+,,,
80+,5116,0,10-Jan-21,0,80+,,,
80+,5117,0,11-Jan-21,0,80+,,,
80+,5118,0,12-Jan-21,0,80+,,,
80+,5119,0,13-Jan-21,0,80+,,,
80+,5120,0,14-Jan-21,0,80+,,,
80+,5121,0,15-Jan-21,0,80+,,,
